user_id	score	date	review	is_month	is_repurch
dudg******	5	16.09.19.	 아직 못 입히고 있어요 아기가 너무 까칠해서 입히기 힘들어요 근데 사이즈도 조금 작은듯해요 킬로에요	False	False
cc****	5	16.09.07.	정말 이뻐요 사이즈 고민 많이  했는데   비송    사이즈 여유 있게 잘 맞고요 너무 이쁘네요  판매자님도  너무 친절하시고  여기 단골 해야겠어요 이쁜 거 많이 올려주세요	False	False
goso***	5	16.10.05.	만족합니다 너무 예뻐요	False	False
wjsw***	5	16.10.03.	가격도 저렴하고 좋습니다 깔 별러 구매했어요	False	False
kity****	5	16.10.12.	귀여워요	False	False
jy****	5	16.10.28.	너무너무 귀여워요	False	False
na13*****	5	16.09.07.	정말 친절하고 감사했습니다 저희 아기 사이즈가 미묘했는데 상담도 친절하시게 해주시고 하지만 결국 사이즈가 좀 그래서 교환했는데 그것도 너무 친절하게 감사했어요  	False	False
radr***	5	16.09.20.	이뻐요 판매자님의 세심한 배려로 사이즈를 잘 고름	False	False
dog4***	5	16.10.11.	 넘넘 귀여육요	False	False
sadd****	5	16.09.07.	빠른 배송 예쁜 옷 감사합니다 개월 접어드는 킬로 코카입니다 아직 살짝 큰듯한 옷도 있고 잘 맞는 옷도 있어요 디자인 특이하고 고급스러워서 만족 만족	False	False
gyge***	5	16.09.22.	이뻐요 또 구매예정입니다	False	False
sero****	5	16.10.06.	너무 이뻐요	False	False
sero****	5	16.10.06.	너무 이뻐요	False	False
neoc******	5	16.10.01.	맘에 들어요	False	False
js****	5	16.10.01.	좋아요	False	False
js****	5	16.10.01.	좋아요	False	False
ifre***	5	16.09.11.	예뻐요 멋스럽게 사이즈도 딱이네요	False	False
sonj***	5	16.09.24.	넘넘 이뻐요	False	False
rt****	5	16.09.03.	사람 입는 피 같고 너무 예뻐요 밑에 강아지 청바지를 입혀도 치마를 입혀도 너무너무 잘 어울리고 멋스러워요	False	False
rudd****	5	16.09.05.	너무 이쁘네요 판매자님도 친절하고 잘 입을게요 	False	False
dudg******	5	16.09.19.	좀 작아요 	False	False
cc****	5	16.09.07.	비송 아가  사이즈 편하게 잘 맞고  멜빵바지랑 입혔더니 너무 이뻐요	False	False
bbui*****	5	16.09.07.	이뻐요 맘에 들어요	False	False
lall*****	5	16.09.10.	만족합니다	False	False
cook***	5	16.08.27.	청 멜빵바지랑 입히니까 더더욱 귀여워요 만족합니다	False	False
khm1***	5	16.09.04.	길어요  이뻐요	False	False
mi****	5	16.09.09.	너무 예뻐요	False	False
han9*****	5	16.07.24.	추천합니다 첫째에랑 커플로 입히려고 재구매했어요 아직 사진이 없네요 대만족합니다 스판기 있어서 원래 사이즈보다 한 사이즈 작게 주문했어요	False	False
hsyo****	3	16.08.11.	원단은 너무 좋은데 사이즈가 안 맞아서 	False	False
dmsg*****	5	16.08.31.	이쁩니다	False	False
han9*****	5	16.07.24.	스판기 있고 좋아요	False	False
band*****	5	16.05.18.	잘 어울려요 등길이가 길게 나온 거 같아요 그래서 더 괜찮은 듯해요 정말 멜빵이랑 잘 어울려는 티예요 털 때 메 목부분이 가려지니 아쉽네요  미용하고 입히면 더 이쁠 거 같아요	False	False
ydy1***	5	16.04.08.	쫀쫀한 소재 제가 생각한 그대로입니다 킬로 미만 비숑프리제 바니예요 올인원이 잘 어울리는 바니는 몸이 워낙 약해서 얼굴만 부해 보이는 경향이 있어요 그래서 목티를 입어주면 완전 잘 어울리는 아이랍니다 재가 원하던 쫀쫀한 소재 맞고요 길이 감도 적당하니 사이즈 선택도 잘한 거 같네요 요즘 이쁘고 세련된 강아지 옷들 너무 비싸잖아요 가격도 저렴하고 이쁜 옷 득템했어요 	False	False
es****	5	16.05.10.	이뻐요 킬로 포미예요 사이즈로 교환하니 딱 맞고 편하고 이뻐요 너무너무 맘에 드는 옷을 찾아서 기뻐요 감사 감사 또 구매할게요 이쁜 옷 마니 업데이트해주세요	False	False
band*****	5	16.05.18.	멜빵과 잘 어울리는 티예요 멜빵이랑 티가 너무 잘 어울려요 근데 미리 갖고 있던 멜빵이 안 이뻐서 멜빵만 다시 구매해야겠어요	False	False
new7***	5	16.05.24.	이뻐요 사이즈도 좋고 소재도 너무 좋고 옷이 부들부들해서 너무 좋아요 배송도 빠르고 감사합니다 	False	False
new7***	5	16.05.24.	이뻐요 천도 부들부들하니 좋고 소재도 얇아서 여름에도 부담 없이 입기에 좋을 거 같아요 좋급니다 	False	False
v_****	5	16.04.18.	완전 대만족이에요 넘다 예쁨 원래 프리미엄 구매 펴 잘 안 남기는데 진짜 진짜 완전 대만족 입히자마자 심쿵 사할뻔했네요 감사해요 많이 많이 번창하세요 스트라이프도 같이 입혔어요	False	False
han9*****	5	16.04.22.	정말 귀여워요 완전 대만족합니다 너무너무 귀여워요 저렴한데 퀄리티도 좋아요 킬로 푸들인데 바지  사이즈 딱 예쁘네요 감사합니다	False	False
kej9***	5	16.04.18.	추천 비숑프리제 개 월반 모 모입니다 티셔츠는 사이즈 시켰는데 조금 큰 감이 있어요  현재 킬로 나가요  청 멜빵바지는  시켰는데 좀 많이 큰 감이 있어요  바지단을 접어줘도 위에는 좀 크네요 하지만 아직 우리 모모가 너무 어려서 다 컸을 때를 생각하면 잘 산 거 같아요  만족해요	False	False
jjin******	5	16.04.26.	아 진짜 너무 귀여워요  핏도 딱 맞고 너무 잘 어울려요 단가라 색깔별로 사주고 싶은 마음 재질도 좋고 불편해하지 않아요	False	False
dmsw******	5	16.04.16.	적극 추천합니다 너무 예뻐 자랑하고 싶어 올립니다 핏대 딱 맞고 스판도 있어서 입히기 좋았고요 정말 마음에 듭니다 다음엔 멜빵바지도 구매해야겠어요	False	False
juty****	5	16.04.06.	목티 입혀보니 편안해하네요 사진은 같이 구매한 멜빵바지랑 후드티인데요 목티랑 멜빵바지같이 입혀도 예쁘고 무엇보다 아이가 불편해하지 않아 좋은 것 같아요 스트라이프 티는 담에 예쁘게 입혀서 사진 다시 올릴게요 판매자님 넘친 잘하시고 사이즈 교환도 흔쾌히 받아주셔서 가분 좋은 구매였습니다  감사합니다	False	False
shyu*****	5	16.04.05.	스트라이프 티 하나 정돈 필수 같아요 옷 자체가 너무 자연스러워 아기가 뭘 해도 귀여워 보이고 이뻐 보여요 아기도 편한지 입자마자 정신없이 뛰어다니는 게 왠지 입가에 미소를 지고 있는 듯 느껴져 보는 저도 웃기네요	False	False
rlat********	5	16.04.08.	정말 귀여워요 정말 저렴하게 잘 샀어요 아기 몸무게가 킬로인데 라지 사이즈 샀더니 잘 맞네요 다리가 긴 편인데도 예쁩니다	False	False
es****	5	16.05.10.	포에 킬로에 사이즈가 딱이네요 곰돌이 컷 한 상태고요  너무너무 편하고 이쁨	False	False
haim****	5	16.04.05.	딱 맞고 이뻐요  스트라이프 티를 제가 좋아해서 한 색깔로 통일해서 개 샀어요 여기 잠옷을  입어서 똑같은 사이즈를 샀는데 첨에 보고무슨 신생아 강아지 거인 줄 알고  당황했어요 엄청 작아 보였거든요 교환해야 하나 하다가 한 마리라도 입혀보자 해서 입혔는데 둘 다 잘 맞네요 은근 쫄티 느낌이 있어요 기장이 그렇게 길진 않아서 다리 긴 아이가 튀더라구욬귀여워요	False	False
yoo1***	5	16.04.26.	이뻐요 사이즈 시켰다가 작은 것 같아서 다시 사이즈로 교환받았는데 딱 이쁘네요 친절하게 설명도 해주시고 마음에 들어요	False	False
dmr7***	5	16.05.19.	좋아요 아주	False	False
band*****	5	16.05.18.	잘 받았습니다	False	False
band*****	5	16.05.18.	배송 빨라요	False	False
come****	5	16.04.15.	이뻐요 약간 분위기상 쫄티 느낌도 나고 여름에 입어도 될 정도로 좀 긴팔이지만 천이 얇아서 괜찮을듯합니다 파란색이 매진이라 검정 샀지만 만족합니다	False	False
hong******	5	16.04.24.	이뻐요 작지는 않을까 너무 걱정하고 입혔는데 너무 귀여워요 면도 좋아 보이고 너무 만족합니다	False	False
yuji********	5	16.05.06.	목이 꽉 끼고 불편할 줄 알았는데 아기가 편안해해요	False	False
em****	5	16.04.29.	잘 받았어요 사이즈도 잘 맞고 너무 귀엽네요	False	False
ilia***	5	16.05.07.	심플하고 청바지 위에 이뿌이뿌	False	False
haim****	5	16.04.05.	첨에 너무 작아서 교환해야 하나 걱정하면서 입혀봤는데 다 사이즈 잘 맞네요 신랑이 보고 무슨 죄수복 같다고 하긴 했지만  워낙 제가 스트라이프를 좋아해서  자꾸 보니 귀엽네요 	False	False
jiny*******	5	16.05.01.	빠르고 이쁘고 만족	False	False
dhto******	5	16.04.07.	킬로 푸들 원래  입히는데 타이트하게 입히려고  사이즈 샀어요 딱 맞고 너무 이뻐요 지금 입히기에 옷 두께도 괜찮고 그러네요 	False	False
jeun****	5	16.03.18.	좋아요 사이즈가 크게 나오고 잘 늘어난다고 하셔서 한 사이즈 작은 걸로 보내주셨는데 판매자분 말 듣기를 잘한 거 같아요 원래 사이즈 했으면 커서 안 이뻤을 거 같은데 이건 딱 이쁘네요 저희 집 강쥐가 다리가 짧아서 그런지 팔이 조금 긴 거 같긴 하지만 입혀 놓으니 진짜 너무 이뻐요 엄마도 보시고 이쁘다고 하시네요	False	False
v_****	5	16.04.18.	넘나 귀여운 것 반폴라 어색해서 살짝 접었는데도 좋군요 레이어드하기도 좋고 짱짱 만족	False	False
come****	5	16.04.15.	파란색 사고팠는데 매진이라 아쉬움을 뒤로하고 까만색으로 구매했어요  귀여워요	False	False
yoo1***	5	16.04.23.	마음에 드러요 털도 잘 안 묻는 것 같고 	False	False
kej9***	5	16.04.18.	너무 쫀쫀하고 질도 좋고 가격 대비 대만족입니다	False	False
jjin******	5	16.04.26.	너무 잘 맞고 예뻐요 	False	False
ydy1***	5	16.04.08.	쫀쫀한 소재 킬로 미만 피숑 키우는데 아주 이뻐요 소재도 시원하니 지금 딱 입히기 좋아요 	False	False
dmsw******	5	16.04.16.	핏이 딱 너무 이뻐요 맘에 듭니다	False	False
juty****	5	16.04.06.	배송도 빠르고 입혀보니 너무 귀엽고 예뻐요 완전히 만족입니다	False	False
hong******	5	16.04.24.	너무 이뻐요	False	False
kyj5***	5	16.03.25.	예뻐요 스트라이프라 깔끔하면서도 예뻐요 일단 스판이 너무 좋고 부드러운 면이라 안 입은 듯 가볍고 편해해요	False	False
dhto******	5	16.04.07.	킬로 몰티즈 원래 사이즈 입히는데 타이트하게 입히려고 사이즈 샀는데 딱 맞고 너무 이뻐요	False	False
wdw0***	5	16.03.07.	얇아서 좋아요 멜빵바지 사면서 같이 주문했는데 많이 두껍지 않아서 요즘 입기 좋네요 이번에 미용해서 자주 입고 있어요	False	False
toto********	5	16.02.25.	진짜 귀여워요  너무너무 사랑스러워요 다른 옷들은 다  하면 작아서 사이즈 안 보고 그냥  했는데 커요 마니 근데 멜빵 안에 넣어 입으니까 나름 괜찮아요 너무 귀여워	False	False
oxxo****	5	16.03.22.	봄나들이 가요 글 그대로 얼른 데리고 봄나들이 가려고요 보테두살 남아인데 너무 이쁩니다  친구들도 이쁘다고 난리 났네요 빨리 데리고 나들이 갈래요	False	False
joah*****	5	16.03.11.	입히자마자 너무 예뻐서 감동했습니다 사이즈도 전화로 상세히 설명해 주시고 입혀보니 잘 맞네요 감사합니다 가슴둘레  등길이인  푸들이에요	False	False
jjin*****	5	16.03.15.	너무 이뻐요 또 주문했어요 무엇보다 천이 맘에 들고 디자인도 맘에 들어요	False	False
ksan***	5	16.02.17.	블랙 푸들  수컷 푸들 년 개월  등길이   가슴둘레 목둘레이에요 멜빵바지랑 함께 샀어요 너무 맘에 들어요	False	False
shyu*****	5	16.04.05.	하얀 말티한테 스트라이프 필수	False	False
hlee****	5	16.02.21.	굿굿  이쁘네요  털 미용하면서 옷 입히려고 구매했어요 스판기도 좋고 키론데  사주하니까 딱 맞네요 잘 입힐게요	False	False
rara******	5	16.03.25.	하 너무 귀여워요 진짜 졸기에요 진짜 넘넘 귀염둥이 강아지	False	False
joah*****	5	16.03.11.	패셔니스타 옷이 스판이 좋아 쫙쫙 탄력 있네요 편한 옷인 것 같아요 멜빵이랑 입히니 너무 이쁩니다 번창하세요	False	False
vetz*****	5	16.03.27.	귀여워요 재질도 좋고요	False	False
jee_***	5	16.02.29.	짱짱만 배송도 빠르고 옷 상태도 괜찮았고 포장도 깔끔하게 주문하니까 전화 와서 사이즈랑 체크도 해주시고 정말 최고예요 다음에 신상 나오면 또 구매하러 올게요 진짜 짱짱 최고예요	False	False
coco******	5	16.02.16.	너무 귀여워요 옷도 귀엽고 저희 강아지에게 잘 어울려요 사이즈도 킬로인 푸들인데  입히니 편안하게 잘 맞네요	False	False
joha***	5	16.03.22.	옷 재질도 부드럽고 너무 이뻐요	False	False
icdo*****	5	16.03.21.	예쁘네요 잘 입히겠습니다	False	False
boon****	5	16.02.26.	쫀쫀 정말 쫀쫀한 티네요  스판기 있어 입고 벗기기 편하고 사람 옷도 단가라 엄청 좋아하는데 역시 강아지 옷도 스트라이프 이뻐요 캐주얼한 게 너무 좋아요	False	False
yu10*****	5	16.03.15.	정말 이뻐요 취향 저격	False	False
guns*****	5	16.03.17.	이뻐요 잘 어울립니다	False	False
sswa****	5	16.03.23.	너무 예뻐요	False	False
han9*****	5	16.03.20.	완전히 만족합니다	False	False
love****	5	16.03.07.	살짝 작지만 이뻐요  이뻐요 이뻐요 이뻐요 이뻐요 이뻐요 이뻐요 이뻐요 이뻐요 이뻐요 이뻐요 이뻐요 이뻐요 이뻐요	False	False
hjhn******	5	16.02.27.	사주를 보시고 전화까지  해주신 쥔장 언니 최고 상담 후 사주 수정으로 아이에게 딱 맞는 옷 다시 구매하고 싶어지네요	False	False
leol*******	5	16.04.16.		False	False
miin***	5	16.02.19.	멜빵이랑 잘어울령용 스판기가 있어서 완전 쫙쫙 잘 늘어나고 애들 사이즈도 딱 맞아서 멜빵이랑 같이 입으니깐 정말 귀여워요 고맙습니다	False	False
kyj5***	5	16.03.02.	너무 편하고 좋아 요목티인데도 안 입은 것 같아요	False	False
choi******	5	16.01.28.	멜빵바지랑 같이 입혔더니 완전  옷 잘 입는 강아지 같아요 목폴라에 스트라이프라 센스 최고인 주인으로 낙인찍힐 듯 사이즈도 잘 맞고 완전 강추여	False	False
leeh*****	5	16.03.14.	잘 받았어요 	False	False
wj****	5	16.03.13.	넘넘 이뻐요	False	False
jw_9***	5	16.01.25.	멜빵이랑 입히니 너무 잘 어울리고 예쁘네요 그리고 저희 아기 킬로 초반인데  사이즈 아주 딱이에요 감사합니다	False	False
kooo****	5	16.02.19.	신축성 좋아요 신축성도 좋고 원단이 좋네요     아주아주  만족합니다 많이 파세요    사이즈도  좋아요	False	False
miin***	5	16.02.19.	예뻐요 말티 두 마린데 한 마리는 킬로 대고 한 마리는 키로 대인데   입히니깐 딱 맞네요 잘 입힐게요	False	False
dove*******	5	16.03.08.	좋아요	False	False
ssm3***	3	16.02.27.	멜빵이랑 입히려고 샀어요 괜찮네요	False	False
love****	5	16.02.27.	이쁜데 좀 작아서 교환했어요	False	False
wdw0***	5	16.03.02.	얇아서 좋아요	False	False
hlee****	5	16.02.21.	이뻐요 잘 입힐게요 질도 좋아요	False	False
oxxo****	5	16.03.22.	이쁨 이쁨	False	False
jee_***	5	16.02.29.	너무 이뻐요	False	False
toto********	5	16.02.25.	너무 이뻐요	False	False
dksw*******	5	16.02.20.	얇은데 입고 벗기기가 수월해요	False	False
ksan***	5	16.02.17.	멜빵바지랑 너무 잘 어울려요	False	False
ddan*****	5	16.02.11.	이렇게 얇을 줄은 몰랐네요 따뜻해지면 잘 입게 될 듯요	False	False
s2ag****	5	16.01.20.	좋아요 마음에 들어요 예전에 사려고 봤는데 사이즈가 없어서 못 사서 아쉬웠는데 이제 구입했네요 너무 귀엽고 예뻐요 패강입니다	False	False
wodl****	5	16.01.29.	으헣 너무 이뻐요 생각했던 것보다 그 이상으로 너무 이쁩니다 킬로 평소에   입어서를 주문했는데 잘 선택한 거 같에요	False	False
kooo****	5	16.02.19.	원단이 좋네요 	False	False
miin***	5	16.02.19.	예뻐요 최공	False	False
db****	5	15.12.05.	맘에 들어요  재질도 좋고 사이즈도 딱 맞아요 개월 막 접어든 슈나 아인데 덩치는 작아도 슈나답게 골격이 있다 보니   사이즈가 맞네요  이쁘게 잘 입힐게요 	False	False
yoyo*****	3	16.02.03.	사이즈가 좀 큰데  대체로 만족해요	False	False
soum*****	5	15.12.19.	스트라이프 폴라티셔츠 저도 커플로 같이 입고플 만큼 날씬해 보이고 이뻐요 여기에 패딩 하나 입히면 눈 와도 끄떡없겠어요 시골 멍멍이에서 강남 고급 견으로 변신 	False	False
km****	5	15.12.09.	착용샷 원단도 신축성 좋고 털 빠지는 부위를 많이 커버해 주네요 완전 맘에 들어요 아이도 좋아해요	False	False
boon****	5	16.02.26.	너기여워요	False	False
jw_9***	5	16.01.25.	잘 맞고 멜빵이랑 입히니 너무 예뻐요	False	False
ys****	5	16.01.19.	삼 킬로 조금 안되는 요크셔에요 에스 샀더니 좋네요	False	False
lcw4***	4	16.01.11.	귀염둥이 아주 많이 얇아요  이거 입고 나가면 안 될 것 같음  진짜 강아지 옷 비싸지만 그래도  귀여우니 이렇게 사는 거겠죠 	False	False
bbos****	5	16.01.11.	등길이가 짧은 줄 알았는데 은근히 길어서 티만 입혀도 괜찮네요  시크하고 이쁩니다  	False	False
choi******	5	16.01.28.	완전 만족	False	False
jin3******	5	16.01.19.	정말 이쁘다 욕 최고입니다	False	False
wpak****	5	16.02.12.	좋아요 좋아요	False	False
jung******	5	16.01.09.	예뻐요 너무 강아지 옷 같지 않고 아무것도 없어도 세련돼 보이는 아기 옷같이 입혀보니 귀엽습니다	False	False
miin***	5	16.02.19.	젛아용	False	False
seoj******	5	16.01.19.	배송 빠르고 옷도 예뻐요	False	False
gusw*****	5	16.01.19.	멜빵바지랑 입히면 너무너무 예뻐요	False	False
syki*****	3	16.02.16.		False	False
lcw4***	5	16.01.11.	이뻐요 완전  기염둥이	False	False
yco9*****	5	16.01.07.	많이 얇은데 이뻐요	False	False
gkfk***	5	15.12.26.	 너무 귀여워요 푸들한테 완전 잘 어울리네요	False	False
k011********	5	15.12.16.	이뻐요  목티 사이즈 딱 맞습니다  라지 샀음 컷을뻔했어요  너무너무 이쁩니다 마니프세요 	False	False
s2ag****	5	16.01.20.	좋아요 예뻐요	False	False
symo*****	5	15.10.30.	푸들이 한데 딱입니다 제가 주문한 사이즈가 품절돼서 쥔장님께서 전화 주셨는데 친절하게 상담해 주시고 사이즈 변경해서 받았는데 정말 잘 맞아요 이 스타일은 크게 입으면 안 된다고 하시더라고요 겨울엔 실내복으로 딱이겠어요 길쭉길쭉한 푸들이 한데 가로 스트라이프 딱이네요 하도 움직여서 사진은 좀 흔들렸지만 그래도 전신 모습 보여드리려고 올립니다 좋은 선택하세요	False	False
moon****	5	15.12.19.	늦게 도착하긴 했지만 강아지랑 어울리고 실내복으로 딱입니다	False	False
over******	5	15.12.16.	이뻐요 배송도 빠르고	False	False
knhs*****	5	16.01.12.	이뻐요 이뻐요	False	False
hyni*****	5	15.12.19.	완소남  친절 사장님 감사 감사	False	False
km****	5	15.12.09.	신축성도 좋고 털 빠지는 우리 아기한테   목이랑 팔까지 다 커버해 주니까 너무 좋아요 	False	False
rldn*****	5	15.10.23.	이뻐요 푸들 킬로  사이즈고 킬로  사이즈 잘 맞아요 패딩조끼 안에  입히려고 목티로 얇고 편한 옷 찾았는데 신축성도 좋고 소재도 좋고 레이어드로 딱 이쁘네요 정말 만족합니다 판매자님도 친절하셔서 두 배로 감동 감사해요	False	False
soum*****	5	15.12.19.	빠른 배송에굿퀄옷에고맙습니다	False	False
jeun****	5	16.01.07.	좋아요 좋아요	False	False
rkwl***	5	16.01.14.	귀엽습니다 	False	False
stoo*****	5	15.12.05.	너무 이쁘게 잘 맞아요  좀 길어서 배까지 가려주니깐 좋네요	False	False
alwl*****	5	15.12.11.	패딩 안에 입히려고 샀는데 좋아요	False	False
jiny*******	5	15.10.09.	이 힛 너무 예뽀요 참 힘들게 구입했지만 판매 언니가 너무 친절하셔서 불편하지고 않고 너무 좋았어요 우리 싼 쵸 이쁘게 입고 애가 가서 잘 놀다 왔답니다  못쉥기게 찍어서 엄마가 미안 	False	False
jiji****	5	15.12.13.	너무 이뻐요	False	False
lhy6***	5	15.11.28.	짱 맘에 들어요 사이즈 고민으로 문자상담했는데 정말 친절해요	False	False
xhla******	5	15.12.14.	쫀쫀하네요 	False	False
km****	5	15.12.23.	이뻐요 이뻐요	False	False
godd******	4	15.10.26.	괜찮아요 신축성 좋네요 스트라이프가 너무 촘촘해서 처음에는 눈이 아른거리고 생각보다 별로였는데 보다 보니 괜찮은 거 같아요 목티인 만큼 목부분이 조금 더 길었으면 싶었는데 그래도 무난한 스타일이라 잘 받쳐 입을게요 여기서 산 멜빵바지랑도 잘 어울려요	False	False
sena****	5	15.11.24.	패딩조끼 안에 입히려고 샀는데 쫀쫀하고 맘에 들어요	False	False
ol****	5	15.10.22.	이쁨 킬로 푸들이에요 상의 하의  딱 좋네요 언니도 친절하시고 옷도 잘 어울리고 좋습니다	False	False
0107*******	5	15.10.07.	 이뻐요 너무 이뻐요 옷 질도 다르고 주인장님도 친절하시고 배송도 빠르고  너무 좋네요 별 개짜리 	False	False
han0****	5	15.11.25.	이뻐요	False	False
tayf****	5	15.10.31.	너무 예뻐요 판매자님도 친절하시네요 대박 나세요	False	False
rldn*****	5	15.10.23.	푸들 킬로는  사이즈 킬로는   사이즈로  이쁘게  잘 맞아요 판매자님 상품 품절됐다고 바로 전화도 주시고 빠른 처리에 감동받았네요 	False	False
tjej******	3	15.11.18.	티 귀여워요	False	False
mylo******	5	15.10.27.	너무 잘 받았어요  친절하시게 사이즈도 상담해 주시고 너무 이쁩니다	False	False
godd******	3	15.10.18.	사이즈는 맞는데 첨 봤을 때 눈이 좀 아른댔어요 생각보다 별로고 목부분이 좀 더 길게 나왔으면 더 예쁘지 않았을까 싶어요 보온성은 별로지만 무난한 디자인이라 잘 레이어드해서 입힐게요	False	False
db****	5	15.12.05.	굿굿 좋아요  	False	False
cmlo********	5	15.11.11.	맘에 듭니다	False	False
jiyo****	5	15.11.09.	아주 맘에 듭니다	False	False
happ********	5	15.09.08.	너무 맘에 들어요   너무 맘에 듭니다 일반 애견숍 매장에서 같은 가격에 비슷한 디자인을 봤는데 옷감이 훨씬 별로였습니다 신축성도 좋아서 옷 입히고 벗기기도 어렵지 않고 옷감이 부드럽고 가벼워서  살짝 쌀쌀해질 때 입히면 너무 좋을 것 같습니다 궁금한 점이 있을 때 : 톡으로 답변도 바로바로 주시고 이번 구매 너무 만족합니다 	False	False
jjin*****	5	15.11.03.	만족해요 깜찍해요	False	False
symo*****	5	15.10.30.	대만족입니다	False	False
yhs9***	5	15.10.19.	망설이는 구매자가 계 진다면 추천드리고 싶네요	False	False
fine*****	5	15.10.23.	이뻐서 재구매했어요	False	False
ol****	5	15.10.22.	매우 이쁨 사랑스러움	False	False
minh***	5	15.10.15.	적당히 넉넉하고 예뻐요	False	False
as****	5	15.10.06.	푸들 킬로 정도 미디엄 사이즈 딱 좋아요	False	False
bobb******	5	15.09.21.	오 킬로 푸들입니다 라지 사이즈 살짝 헐렁하네요 날씬한 아이면 미디엄이 적당할듯해요	False	False
drea*****	5	15.09.17.	옷은 신축성도 좋고  이뻐요 그런데  사은품  젤리슈즈 찍찍이가 개나  떨어진 게 왔네요 신발은 이쁜데 받으나 마나 한 사은품 돼버렸네요	False	False
jiny*******	5	15.10.09.	진짜 이뻐요	False	False
0107*******	5	15.10.07.	좋아요	False	False
k011********	5	15.10.07.	좋아요	False	False
happ********	5	15.09.08.	너무 귀엽고 예뻐요 옷 재질도 좋네요 만족합니다	False	False
anyh***	5	15.09.14.	사이즈 구입해도 될 뻔했네 신축성도 좋고 옷은 맘에 들어요	False	False
http****	5	15.09.01.	배송도 빠르고 상품 질도 좋네요	False	False
hall******	5	15.09.07.	너무 예뻐요	False	False
kara****	2	15.09.01.	실밥은다띁어지고 허접하네요	False	False
cngi***	5	15.06.27.	봄가을에  입히기  딱 좋아요 요즘  집안 날씨가  은근 쌀쌀한 거 같아서  구매했어요 완전 맘에 드네요	False	False
spel******	5	15.06.14.	진짜 너무 이뻐요	False	False
jila*****	5	15.06.07.	아주 좋아요	False	False
dlsg*****	5	15.02.25.	귀여워요 면 재질도 부드럽고 너무너무 귀엽습니다 강아지도 좋아하는 것 같아요 아직 추워서 입히기에 딱 좋고 조금 따뜻해지면 산책 나갈 때 긴팔에 폴라티라 딱 맞을듯하네요	False	False
choi****	5	15.03.31.	우리 아기도 푸들인데 너무 잘 맞네요 많이 이용하게 될 거 같습니다	False	False
ahn7******	4	15.03.03.	목폴라 아직 입혀보진 않았는데  귀엽네요 가격이 살짝 센 게 없지 않아 있지만 목이 긴 울 아기한테는 딱 좋네요 목이 시려 덜덜 떠는 것 같아요 외출할 때 속에 입고 나가봐야겠어요	False	False
dlsg*****	5	15.02.25.	설이 껴서 배송이 좀 지연되었지만 판매자님께서 친절하게 답해주셔서 감사했고요 무엇보다 폴라티라 너무 귀여워서 만족스러워요 	False	False
fine*****	5	15.03.10.	너무 이뻐요 자주 방문할게요 예쁜 옷들 많이 올려주세요	False	False
fine*****	5	15.03.10.	사업 번창하세요	False	False
fors******	5	15.03.08.	옷 너무 이쁩니다	False	False
ahn7******	5	15.03.03.	목티가 귀엽네요	False	False
sdf2***	3	15.03.02.	너무 얇네요 그래도 귀여워요 	False	False
